aisheId,name,city,district,state,address,pin_code,type,category,courses,id
45249,"LATE SHRI VISHNU WAMAN THAKUR CHARITABLE TRUST VIVA INSTITUTE APPLIED ART, THANE",Thane,Thane,Maharashtra,"SHIRGAON VIRAR TAL VASAI DIST-PALGHAR, NA, Thane, 401303",,private,General,BA;B.Sc;B.Com,aishe_45249
34168,Late Shri. Vishnu Waman Thakur Charitable Trust Viva Institute Of Technology At Shirgoan Post Virar Tal Vasai Dist Thane,Thane,Thane,Maharashtra,"At- Shirgaon , virar(E), Dist - Thane, Tal - Palghar, NA, Thane, 400303",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_34168
33890,Lokmanya Nagar Shikshan Mandals R J Thakur College Of Arts & Commerce Veer Savarkar Nagar Thane Dist Thane 400 606,Thane,Thane,Maharashtra,"veer sawarkar nagar, J.K.Gram, Thane, Thane, 400606",,private,Commerce,B.Com,aishe_33890
48554,"MAHAPOLI EDUCATIONAL & CHARITABLE TRUST ARTS, SCIENCE AND COMMERCE SENIOR COLLEGE",Thane,Thane,Maharashtra,"At Mahapoli, Tal. Bhiwandi, Dist. Thane-421 302, NA, Thane, 421302",,private,Commerce,B.Com,aishe_48554
33920,Maharashtra Cosmopoliation Educational Society's M.c.e.s College Of Education & Research Mumbra Dist.thane,Thane,Thane,Maharashtra,"thane, NA, Thane, 400612",,private,General,BA;B.Sc;B.Com,aishe_33920
33948,Mumbra Shikshan Prasarak Mandals G. R.patil College Of Arts Science And Commerce Behind Police Station Mumbra Dist Thane,Thane,Thane,Maharashtra,"Behind Police Station, Mumbra, NA, Thane, 400612",,private,Commerce,B.Com,aishe_33948
234,N.L.DALMIA INSTITUTE OF MANAGEMENT STUDIES & RESEARCH,Thane,Thane,Maharashtra,"Srishti, Sector-I, Mira Road(E), NA, Thane, 401107",,private,MBA,MBA;BBA,aishe_234
1972,NAGAR YUVAK SHIKSHAN SANSTHA'S SHREERAM POLYTECHNIC NEW MUMBAI,Thane,Thane,Maharashtra,"PLOT NO. 98, SECTOR-3, AIROLI, NAVIMUMBAI, Thane, 400708",,private,Polytechnic,B.Tech,aishe_1972
49217,NEW HORIZON INSTITUTE OF TECHNOLOGY AND MANAGEMENT,Thane,Thane,Maharashtra,"Anand nagar Kavesar, Off. Ghodbunder Road, Thane, 400615",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_49217
33739,Niranjanlal Dalmia Institute Of Management Studies And Research Shristi Sector-1 Mira Road (e) Dist Thane 401 104,Thane,Thane,Maharashtra,"Srishti, Sector 1, Mira Road (East),, NA, Thane, 401107",,private,MBA,MBA;BBA,aishe_33739
51401,ORIENTAL INSTITUTE OF MANAGEMENT,Thane,Thane,Maharashtra,"plot no:149,sector-12,vashi,navi mumbai-400703., NA, Thane, 400703",,private,MBA,MBA;BBA,aishe_51401
44352,Regal College Of Technology And Managment,Thane,Thane,Maharashtra,"Sudhanshu Chambers, B wing 1st floorabove Santosh Hotel, opp Kalyan bus depo, NA, Thane, 400601",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_44352
9816,SADHANA EDUCATION SOCIETY SADHANA ADYAPAK WAGLE ESTATE,Thane,Thane,Maharashtra,"C.P.TALAV,ROAD NO.28 WAGLE ESTATE THANE, C.P.TALAV,ROAD NO.28 WAGLE ESTATE THANE, Thane, 400604",,government,General,BA;B.Sc;B.Com,aishe_9816
48557,Sadhana Education Societys Sadhana College Of Education,Thane,Thane,Maharashtra,"S.N.- 39/1/B , VILLAGE KHARIWALI, AMBADI NAKA ROAD ,, TAL- BHIWANDI, DIST - THANE, Thane, 421312",,private,General,BA;B.Sc;B.Com,aishe_48557
33976,"Sai Shiv Education Trustâ’s, Arun Muchhala International College Of Hotel Management, Sai Baba Vihar Complex, Ghodbunder Road, Thane (west) - 400 601",Thane,Thane,Maharashtra,"Saibaba Vihar Complex, Muchhala Bus stop, Thane Ghodbunder Road, Thane (W), Thane, 400615",,private,MBA,MBA;BBA,aishe_33976
33501,Sanjivan Gramin Vaidyakiya And Samajik Sahayata Pratishthan College Of Arts Science & Commerce At Onde Tal Vikramgad Dist Thane,Thane,Thane,Maharashtra,"S.G.V.S.S.P'S A.C.S. COLLEGE Onde At. Po. Onde. Wada Jawhar Rd. Tal. Vikramgad Dist. Thane 401 605., S.G.V.S.S.P'S A.C.S. COLLEGE Onde At. Po. Onde. Wada Jawhar, Thane, 401605",,private,Commerce,B.Com,aishe_33501
33966,"Satish Pradhan Dnyansadhana College, Thane (arts, Science And Commerce ) Eastern Express Highway, Dnyansadhana Marg, Thane (west) Â– 400 604.",Thane,Thane,Maharashtra,"Off. Eastern Express Highway, Dnyanasadhana Marg, Near Eternity Mall, Thane (w) 400604, NA, Thane, 400604",,private,Commerce,B.Com,aishe_33966
4804,SAU MINATAI THAKRE INSTITUTE OF NURSING EDUCATION THANE,Thane,Thane,Maharashtra,"B WING, RGMC HOSTEL BUILDING, OPP. ST WORKSHOP,, HANSNAGAR,KHOPAT,, Thane, 400602",,private,Nursing,B.Sc,aishe_4804
45247,"SHRI LAXMANDAS PITAMBARDAS RAWAL EDUCATION TRUSTÃ¢Â€ÂTMS SHRI LP RAWAL COLLEGE OF MEDIA STUDIES, THANE",Thane,Thane,Maharashtra,"Raval Nagar, Nr. New Post office, opp. Railway station , Mira Road (E), NA, Thane, 400067",,private,MBA,MBA;BBA,aishe_45247
34042,Shri Shankar Narayan Education Societys College Of Arts Commerce Navghar Road Near Temple Bhayander East Dist Thane,Thane,Thane,Maharashtra,"MAHAVIDYALAYA MARG, NAVGHAR, BHAYANDAR, Thane, 401105",,private,Commerce,B.Com,aishe_34042
33554,Siddhi Education Trust Bhanwabai Arjundas Talreja College Arts Commerce & Science At Valivali Ambernath,Thane,Thane,Maharashtra,"503, Anmol Ratan, Nr Seva Niketan HospitalUlhasnagar 421003, NA, Thane, 421003",,private,Commerce,B.Com,aishe_33554
10131,SWAMI KARPATRJI COLLEGE OF EDUCATION KHOKALI THANE,Thane,Thane,Maharashtra,"NEAR SHANKAR MANDIR, DHOKALI,, THANE, Thane, 400607",,private,General,BA;B.Sc;B.Com,aishe_10131
33752,The Royal Higher Education Societys College Of Arts Science And Commerce Ismail M Kanga Educational Campus Shrishti Housing Complex Kashimira Mira Road Near Dahisar Checknaka Dist Thane,Thane,Thane,Maharashtra,"Penkar Pada, Mira Road East, Thane, 401107",,private,Commerce,B.Com,aishe_33752
2228,VIDYA PRASARAK MANDAL'S POLYTECHNIC THANE,Thane,Thane,Maharashtra,"'Janadweepa',College Campus, Chendani, Bunder Road,, Thane (W) 400 601(M.S.), Thane, 400601",,private,Polytechnic,B.Tech,aishe_2228
33708,Vidya Prasarak Mandals Dr V N Bedekar Institute Of Management Studies Chendani Bunder Road Thane (w) 400 601,Thane,Thane,Maharashtra,"Building No. 4 , Jnanadweepa, Chendani Bunder Road, Thane- 400601, Thane, 400601",,private,MBA,MBA;BBA,aishe_33708
33995,Vidya Prasarak Mandals K G Joshi College Of Arts & N G Bedekar College Of Commerce Chendani Bunder Road Thane 400 601,Thane,Thane,Maharashtra,"Creek Land, Chendani Bunder Road,, Thane (West) 400601, Thane, 400601",,private,Commerce,B.Com,aishe_33995
33996,Vidya Prasarak Mandals Thane Municipal Council Law College Chendani Bunder Road Thane 400 601,Thane,Thane,Maharashtra,"Chendani Bunder Road, Near CIDCO Bus Sotp, Thane, 400601",,government,Law,LLB,aishe_33996
33653,Sheth T J Education Societys Sheth Nanjibhai Khimjibhai Thakkar Thanawala College Of Commerce And Sheth Jayantilal Tribhovandas Thanawala College Of Arts And Science Near C K P Hall Kharkar Ali Thane 400 601,Thane (w.),Thane,Maharashtra,"Kharkar Ali, Behind Thane Collectorate, Thane (w.), 400601",,private,Commerce,B.Com,aishe_33653
33748,Maharashtra Shaikhsanik And Arogya Vidyanagari K.g.s.b.ed. College At Kambare Shahapur Dist Thane,Thane - Shahapur,Thane,Maharashtra,"VIDYANAGARI, GAT NO. 326,AT KAMARE POST AWARE, NEAR LIBERTY OIL MILL, SHAHAPUR KINAVALI ROAD, TAL. SHAHAPUR, Thane - Shahapur, 421601",,private,MBA,MBA;BBA,aishe_33748
9784,RASHTRIYA APANG ADHYAPAK VIDYALAYA SHAHAPUR THANE,Thane - Shahapur,Thane,Maharashtra,"VIDYANAGARE GAT nO. 326,AT KAMBARE,POST AWARE, NEARR LIBERTY OIL MILL,SHAHAPUR KINAVALI ROAD, TAL SHAHAPUR, Thane - Shahapur, 421027",,private,General,BA;B.Sc;B.Com,aishe_9784
1964,MUCHHALA POLYTECHNIC,Thane(w).,Thane,Maharashtra,"SAI BABA VIHAR COMPLEX,, G. B. ROAD,, Thane(w)., 400615",,private,Polytechnic,B.Tech,aishe_1964
9310,GYANODAYA SHIKSHAN PRACHRAKSAMITIS GYANODAYA ADYAP J. K. GRAM THANE THANE,Thane-w,Thane,Maharashtra,"Vir Savrkar Nagar, Pokharan Road No.1,, J.K Graam, Thane-400606, Thane-w, 400606",,private,General,BA;B.Sc;B.Com,aishe_9310
41426,"Shri Anand Vidya Prasarak Mandals Sancheti College Of Arts, Commerce & Science ,thergaon,chinchwad,pune 33","Thergaon,pune",Pune,Maharashtra,"ANAND BAUG ,, SR NO 22/5/1,, Thergaon,pune, 411033",,private,Commerce,B.Com,aishe_41426
43098,"Art &science College , Kurha , Tq- Teosa",Tiosa,Amravati,Maharashtra,"Dhamangaon Road, Kurha., Kurha., Tiosa, 444709",,private,Science,B.Sc,aishe_43098
14961,UKANDRAO MORE DED COLLEGE TIRORA,Tirora,Gondiya,Maharashtra,"DR LADHA LANE TIRORA, NA, Tirora, 441911",,private,General,BA;B.Sc;B.Com,aishe_14961
9488,LATE LALA SAHEB DESHMUKH D. ED. COLLEGE TIWASA AMRAVATI,Tiwasa,Amravati,Maharashtra,"National High way No.6, Amravati -Nagpur road, Tiwasa, 444903",,private,General,BA;B.Sc;B.Com,aishe_9488
42975,"Late Lasasaheb Dcshmukh Shikshan Mahavidyalaya, Tiosa, Distt:-amravati",Tiwasa,Amravati,Maharashtra,"N H 6 TIVSA, DIST AMRAVTI, Tiwasa, 444903",,private,General,BA;B.Sc;B.Com,aishe_42975
7347,"Laxmibai Markande Shrimanwar Arts & Science College, Mandvi",Tq Kinwat Dist Naded,Nanded,Maharashtra,"AT POST MANDVI, MANDVI, Tq Kinwat Dist Naded, 431805",,private,Science,B.Sc,aishe_7347
34411,"Government College Of Education, Ambajogai",Tq. Ambajogai Dist Beed,Bid,Maharashtra,"Government college of Education, Ramabai Chowk, Near Morewadi, Government college of Education, Ramabai Chowk, Near Morewadi, Tq. Ambajogai Dist Beed, 431517",,government,MBA,MBA;BBA,aishe_34411
7421,"Gramin Arts, Commerce & Science Mahavidyalaya, Vasant Nagar, Kotgyal, Tq. Mukhed",Tq. Mukhed Dist Nanded,Nanded,Maharashtra,"At Post Vasantnagar (Kotgyal), NA, Tq. Mukhed Dist Nanded, 431715",,private,Commerce,B.Com,aishe_7421
34393,"Shrisrishna Shikshan Sanstha's Shrikrishna Mahavidyalaya, Gunjoti,",Tq. Omerga,Osmanabad,Maharashtra,"Gunjoti, NA, Tq. Omerga, 413613",,private,General,BA;B.Sc;B.Com,aishe_34393
9320,HON. VILASRAO DESHMUKH D. ED. COLLEGE SANGRAMPUR BULDHANA,Tq. Sangrampur,Buldana,Maharashtra,"plot no.129, at post niwana, Tq. Sangrampur, 444203",,private,General,BA;B.Sc;B.Com,aishe_9320
34622,"Vivekanand Shikshan Sanstha, Shri Nath College Of Education, Paithan.",Tq.paithan,Aurangabad,Maharashtra,"Shri.Nath High School Campus,Near Bus Stand,Paithan, 0, Tq.paithan, 431107",,private,General,BA;B.Sc;B.Com,aishe_34622
42219,"N.d.m.v.p.samajs Arts College,trymbakeshwar, Nashik 422212",Tryambakeshwar,Nashik,Maharashtra,"JAWHAR ROAD, NA, Tryambakeshwar, 422212",,private,MBA,MBA;BBA,aishe_42219
34286,"Shri Tuljabhavani Temple Trust's Tuljabhavani College Of Engineering, Tuljapur.",Tuljapur,Osmanabad,Maharashtra,"Naldurg Road, Tuljapur, Tuljapur, 413601",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_34286
10067,SHRI TUYLIJABHAVANI JUNIOR COLLEGE OF EDUCATION TULIJAPUR OSMANABAD,Tuljapur,Osmanabad,Maharashtra,"Vivekanand Nagar,Papnash Road,Tuljapur, Vivekanand Nagar,Papnash Road,Tuljapur, Tuljapur, 413601",,private,General,BA;B.Sc;B.Com,aishe_10067
34501,"Tuljabhavani Mahavidyalaya Arts & Commerce College, Tuljapur.",Tuljapur,Osmanabad,Maharashtra,"Papnash Road, Tuljapur Tal.-Tuljapur Dist.-Osmanabad, Papnash Road, Vivekanandnagar, Tuljapur Tal.-Tuljapur Dist.-Osmanabad, Tuljapur, 413601",,private,Commerce,B.Com,aishe_34501
18168,"Arts And Commerce College, Tumsar",Tumsar,Bhandara,Maharashtra,"Durga NagarTumsar, Old Court, Tumsar, 441912",,private,Commerce,B.Com,aishe_18168
9334,INDUTAI MEMORIAL D. ED. COLLEGE TUMSAR BHANDARA,Tumsar,Bhandara,Maharashtra,"KUMBHARE NAGAR, TUMSAR, Tumsar, 441912",,private,General,BA;B.Sc;B.Com,aishe_9334
9465,KRUSHNA SAHAYOGI TANTRA SHIKSHAN SANSTHA TUMSA BHANDARA,Tumsar,Bhandara,Maharashtra,"SHIVAJI ADHYAPAK VIDYALAYA (D.T.Ed.) TUMSAR, MAKDE NAGAR, NEAR LTRV SCHOOL, TUMSAR, Tumsar, 441912",,private,General,BA;B.Sc;B.Com,aishe_9465
9497,LATE NIRDHANRAO PATIL WAGHAYE ADHYAPAK VIDYALAYA TUMSAR BHANDARA,Tumsar,Bhandara,Maharashtra,"LATE.NIRDHANRAO PATIL WAGHAYE ADHYAPAK VIDYALAYA,, NEAR PANCHAYAT SAMITI, KHAPA, Tumsar, 441912",,private,General,BA;B.Sc;B.Com,aishe_9497
18671,"Seth Narsingdas Mor Arts Commerce Science College, Tumsar",Tumsar,Bhandara,Maharashtra,"Sant Jagnade Nagar, NA, Tumsar, 441912",,private,Commerce,B.Com,aishe_18671
10157,THE MAHARASHTRA EDUCATION & SPORTS ACADEMY CHANDGAD CHANDGAD KOLHAPUR,Turkewadi,Kolhapur,Maharashtra,"AT/PO TURKEWADI, TAL-CHANDGAD, Turkewadi, 416507",,private,General,BA;B.Sc;B.Com,aishe_10157
9050,AL-AMEEN JR. COLLEGE OF EDUCATION JALKOT ROAD UDGIR LATUR,Udgir,Latur,Maharashtra,"AL-AMEEN NAGAR JALKOT ROAD, UDGIR DIST. LATUR 413517, AL-AMEEN NAGAR JALKOT ROAD, UDGIR DIST. LATUR 413517, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_9050
44026,"College Of Fishery Sciences, Udgir",Udgir,Latur,Maharashtra,"Kawalkhed Road, Near Veterinary College, Udgir, NA, Udgir, 413517",,private,Arts,BA,aishe_44026
14963,Dileep Ekambekar D.t.ed College Udgir,Udgir,Latur,Maharashtra,"SHELHAL ROAD, UDGIR, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_14963
1824,GUNAI SHIKSHAN PRASARAK MANDAL RAJIV GANDHI POLYTECHNIC UDGIR DIST LATUR,Udgir,Latur,Maharashtra,"BODHAN NAGAR, JALKOT ROAD,UDGIR DIST LATUR, NA, Udgir, 413517",,private,Polytechnic,B.Tech,aishe_1824
14625,"JAMHOOR JUNIOR COLLEGE OF EDUCATION (URDU), UDGIR",Udgir,Latur,Maharashtra,"RAILWAY STATION ROAD, NEAR HASHMI KHANAWAD, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_14625
9418,KAI. AAMDAR GOVINDRAO PATIL BAHHUDESHIYA UDGIR LATUR,Udgir,Latur,Maharashtra,"BIDAR ROAD, UDGIR DIST. LATUR MAHARASHTRA 413517, BIDAR ROAD, UDGIR DIST. LATUR MAHARASHTRA 413517, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_9418
7366,"Kai. Ramrao Patil Adhyapak Mahavidyalaya, Udgir",Udgir,Latur,Maharashtra,"SHRIRAM BULDING NANDED ROAD,UDGIR, NA, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7366
14960,Late Ramrao Patil D.t.ed,Udgir,Latur,Maharashtra,"SHRIRAM BULLDING HARKARE NAGAR NANDED ROAD UDGIR, NA, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_14960
7323,"Maharashtra Udaygiri Mahavdiyalaya, Udgir",Udgir,Latur,Maharashtra,"Nanded Road, UDGIR, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7323
7518,"Maharashtra Udegiri Institute Of Management & Technology, Somnathpur Villege, Udgir",Udgir,Latur,Maharashtra,"Nanded Bidar Road, Udgir, Nanded Bidar Road, Udgir, Udgir, 413517",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_7518
7482,"Matarbhomi Mahavidyalaya, Udgir",Udgir,Latur,Maharashtra,"Behind LIC Office, Degloor road, Udgir, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7482
7605,"Shivaji Mahavidyalaya, Udgir",Udgir,Latur,Maharashtra,"Near Civil Hospital, Udgir, NA, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7605
7266,"Shri Hawagiswami College, Udgir",Udgir,Latur,Maharashtra,"Dam Road Udgir -413517 Dist Latur Maharashtra, 0, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7266
44145,Shri Swami Samarth Computer Science Ladies B.c.a. College,Udgir,Latur,Maharashtra,"Nideban Road, Udgir, Udgir, Udgir, 413517",,private,Arts,BA,aishe_44145
7440,"Swami Vivekanand Adhyapak Mahavidyalaya, Udgir",Udgir,Latur,Maharashtra,"Swami Vivekanand Campus,, Survey No. 184, Bhodhan Nagar, Jalkot Road,, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7440
7426,"Swami Vivekanand Institute Of Technology & Management, Udgir",Udgir,Latur,Maharashtra,"Awalkonda Road,, Bodhan Nagar, Udgir, 413517",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_7426
7391,"Swami Vivekand College Of Information Technology, Udgir",Udgir,Latur,Maharashtra,"Survey No. 184, Bodhan Nagar, Jalkot Road, Udgir, 0, Udgir, 413517",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_7391
7427,"Vishvbharti College, Shivaji Chowk, Udgir",Udgir,Latur,Maharashtra,"Vishwabharti Mahavidyalaya, Uma chowk, Udgir. Dist: Latur 413517, UMA CHOWK, UDGIR, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7427
7458,"Yeshwant College, Wadwana, Tq. Ahemadpur",Udgir,Latur,Maharashtra,"ATPOST. WADWANA TQ. UDGIR DIST. LATUR, NA, Udgir, 413517",,private,General,BA;B.Sc;B.Com,aishe_7458
10138,SWAMI VIVEKANAND SHIKSHAN PRASARAK MANDALS SWAMI VIVEKANAND COLLEGE OF EDUCATION UDGIR LATUR,Udgir Dist. Latur,Latur,Maharashtra,"Survey No. 184, Bodhan Nagar,, Jalkot Road,, Udgir Dist. Latur, 413517",,private,General,BA;B.Sc;B.Com,aishe_10138
49808,"Swami Vivekanand College Of Nursing (b Sc), Jalkot Road Udgir","Udgir, Dist Latur(m.s.)",Latur,Maharashtra,"sry. No. 184, Bodhan Nagar, Jalkot Road, Udgir Dist. Latur(M.S.)413517, NA, Udgir, Dist Latur(m.s.), 413517",,private,Nursing,B.Sc,aishe_49808
33533,Hyderabad (sind) National Collegiate Boards College Of Law Ulhasnagar Dist.thane,Ulhasnagar,Thane,Maharashtra,"CHM Campus , opp Railway Station Smt. Chandibai Himathmal, Mansukhani Road, Ulhasnagar-421003, Ulhasnagar, 421003",,private,Law,LLB,aishe_33533
33944,Hyderabad (sind) National Collegiate Boards College Of Pharmacy Campus Of Chm College Ulhasnagar Dist Thane,Ulhasnagar,Thane,Maharashtra,"Smt. C.H.M. Road, Smt. C.H.M. College campus, Ulhasnagar, 421003",,private,Pharmacy,B.Pharm,aishe_33944
1831,HYDERABAD (SINDH) NATIONAL COLLEGIATE BOARD SMT S.H MANSUKHANI INSTITUTE OF TECHNOLOGY ULHASNAGAR MUMBAI,Ulhasnagar,Thane,Maharashtra,"CHM CAMPUS, SMT. CHANDIBAI HIMATHMAL MANSUKHANI ROAD,, OPPOSITE ULHASNAGAR RAILWAY STATION,, Ulhasnagar, 421003",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_1831
33502,Hyderabad (sindh) National Collegiate Boards College Of Management Mms Chm College Compound Ulhasnagar Dist Thane 421 103,Ulhasnagar,Thane,Maharashtra,"C.H.M. campus, opp Ulhasnagar Railway Station, Ulhasnagar- 421003, Ulhasnagar, 421003",,private,MBA,MBA;BBA,aishe_33502
12042,"NATIONAL JR. COLLEGE OF EDUCATION, THANE",Ulhasnagar,Thane,Maharashtra,"Block A 230 Sambhaji Chowk,, Ulhasnagar 421004 Dist. - Thane, Ulhasnagar, 400606",,private,General,BA;B.Sc;B.Com,aishe_12042
2018,PRIN K M KUNDNANI PHARMACY POLYTECHNIC,Ulhasnagar,Thane,Maharashtra,"OPP ULHASNAGAR RAILWAY STATION, CHM COLLEGE CAMPUS, Ulhasnagar, 421003",,private,Pharmacy,B.Pharm,aishe_2018
34127,Sadhubella Education Societys J Watumull Sadhubella Girls College Ulhasnagar Dist Thane,Ulhasnagar,Thane,Maharashtra,"Near Government Dispensary, Bharat Chowk, Ulhasnagar, 421001",,private,General,BA;B.Sc;B.Com,aishe_34127
9879,SETH CHELLARAM ADHYAPAK VIDYALAYA ANKHAR THANE,Ulhasnagar,Thane,Maharashtra,"SAHARA COMPLEX, VENUS TALKIES FOUNTAIN, SECTION 25, NA, Ulhasnagar, 421004",,private,General,BA;B.Sc;B.Com,aishe_9879
33816,Seva Sadan Trust Seva Sadan College Of Arts Science And Commerce Seva Sadan Marg Opp Central Hospital Ulhasnagar 421 003 Dist Thane,Ulhasnagar,Thane,Maharashtra,"Seva Sadan College Marg Near Central Hospital ulhasnagar -421003Seva Sadan College Marg Near Central, Seva Sadan College Marg Near Central Hospital Ulhasnagar -421003, Ulhasnagar, 421003",,private,Medical,MBBS;BDS,aishe_33816
9882,SEWA SADAN COLLEGE OF EDUCATION ULHASNAGAR THANE,Ulhasnagar,Thane,Maharashtra,"seva sadan, opp.central hospital, Ulhasnagar, 421003",,private,General,BA;B.Sc;B.Com,aishe_9882
33720,Shaheed Dunichand T Kalani College Of Education Site No 57 A Block Road Ulhasnagar Dist Thane,Ulhasnagar,Thane,Maharashtra,"SITE NO. 57, A-BLOCK ROAD,, NEAR SHAHAD RAILWAY STATION,, Ulhasnagar, 421001",,private,General,BA;B.Sc;B.Com,aishe_33720
33565,"Shaheed Dunichand Tejandas Kalani Memorial Trust Â‘s College Of Arts, Commerce And Science, Ulhasnagar, Dist - Thane",Ulhasnagar,Thane,Maharashtra,"site no 57 A Block Road Near Shahad Railway station Ulhasnagar 421001, NA, Ulhasnagar, 421001",,private,Commerce,B.Com,aishe_33565
9888,SHAHEED DUNICHAND TEJANDAS KALANI MEMORIAL TRUSTS COLLEGE OF EDUCATION ULHASNAGAR-1 THANE,Ulhasnagar,Thane,Maharashtra,"SITE NO 57, A-BLOCK ROAD, NEAR SHAHAD RAILWAY STATION, Ulhasnagar, 421001",,private,General,BA;B.Sc;B.Com,aishe_9888
44346,Sindhbharati Trust's S.l. Women's College Of Education,Ulhasnagar,Thane,Maharashtra,"Sahara Complex, Section- 25, Venus Fountain, Ulhasnagar, Ulhasnagar, 421004",,private,General,BA;B.Sc;B.Com,aishe_44346
33965,Sindhu Bharati Trusts Shri Sindh Thakurnath S S T College Of Arts & Commerce Ulhasnagar Dist Thane 421 005,Ulhasnagar,Thane,Maharashtra,"Gorakshnath Complex, Morya Nagri, Ulhasnagar 421004, Ulhasnagar 421004, Ulhasnagar, 421004",,private,Commerce,B.Com,aishe_33965
33623,"Sindhu Education Societys Swami Hansmuni Maharaj Degree College Of Commerce,netaji High School & Jr College Ulhasnagar 421 004",Ulhasnagar,Thane,Maharashtra,"Netaji Chowk , Opp Dena Bank , Ulhasnagar-4, Netaji Chowk , Opp Dena Bank , Ulhasnagar-4, Ulhasnagar, 421004",,private,Commerce,B.Com,aishe_33623
33728,Smt Chandibai Himathmal Mansukhani College Post Box No17 Opp Ulhasnagar Railway Station Ulhasnagar Dist Thane 421 003,Ulhasnagar,Thane,Maharashtra,"Post Box No. 17, Opp. Railway Station,, NA, Ulhasnagar, 421003",,private,General,BA;B.Sc;B.Com,aishe_33728
10159,THE NEW EDUCATION SOCIETY SHRI G. S. PAMNANI D. ED. COLLEGE (ENG-M. ED ULHASNAGAR THANE,Ulhasnagar,Thane,Maharashtra,"SHRI G.S.PAMNANI MARG, NETAJI CHOWK, Ulhasnagar, 421004",,private,General,BA;B.Sc;B.Com,aishe_10159
33552,"Vedanta College Of Management & Information Technology, Vithhalvadi, Station Rd. Ulhasnagar.- 421 003",Ulhasnagar,Mumbai,Maharashtra,"Vithalwadi Railway Station Road, Vithalwadi (W) Ulhasnagar 3, NA, Ulhasnagar, 400001",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_33552
33930,Seva Sadans College Of Education Dist Thane 421 003 Ulhasnagar,Ulhasnagar 3,Thane,Maharashtra,"Seva Sadan Marg, Opp Central Hospital, Ulhasnagar 3, 421003",,private,General,BA;B.Sc;B.Com,aishe_33930
50012,"Pal Shikshan Santha's St Paul College, 3/3, Sai Nagar, Khadegolavali, Kalyan (east), Thane Â– 421 306.",Ulhasnagar 4,Thane,Maharashtra,"behind vtc ground, near ganpati mandir, ashelepada, Ulhasnagar 4, 421004",,private,General,BA;B.Sc;B.Com,aishe_50012
33738,Seva Sadans R K Talreja College Of Arts Science And Commerce Ulhasnagar Dist Thane 421 003,Ulhasnagar-3,Thane,Maharashtra,"Shivaji Chowk, Ulhasnagar 3, NA, Ulhasnagar-3, 421003",,private,Commerce,B.Com,aishe_33738
33500,Shri Chhatrapati Late Sau S R Abhang Memorial College Of Arts And Commerce Ulhasnagar 4,Ulhasnagar-4,Thane,Maharashtra,"Padmashri Mohd. Rafi Marg, Netaji Section, Ulhasnagar-4, Ulhasnagar-4, 421004",,private,Commerce,B.Com,aishe_33500
14973,Vignaharta Adhyapak Vidyalaya Umari,Umari,Yavatmal,Maharashtra,"umari, post dhotra, Umari, 445001",,private,General,BA;B.Sc;B.Com,aishe_14973
